dlist,elist,genus_jw,se_jw,gender_switch
Bupleurum angulosum,Bupleurum angulosum,1.0,1.0,False
Bupleurum gerardi,Bupleurum gerardii,1.0,0.9875,False
Bupleurum divaricatum,Bupleurum divaricatum,1.0,1.0,False
Bupleurum pyrenaeum,Bupleurum pyrenaeum,1.0,1.0,False
Bupleurum odontites,Bupleurum odontites,1.0,1.0,False
Bupleurum scorzonerifolium,Bupleurum scorzonerifolium,1.0,1.0,False
Bupleurum falcatum,Bupleurum falcatum,1.0,1.0,False
Bupleurum prostratum,Bupleurum protractum,1.0,0.953333333333,False
Bupleurum longifolium,Bupleurum longifolium,1.0,1.0,False
Bupleurum baldense,Bupleurum baldense,1.0,1.0,False
Bupleurum sprunerianum,Bupleurum sprunerianum,1.0,1.0,False
Bupleurum rotundifolium,Bupleurum rotundifolium,1.0,1.0,False
Bupleurum tenuissimum,Bupleurum tenuissimum,1.0,1.0,False
Bupleurum commutatum,Bupleurum commutatum,1.0,1.0,False
Bupleurum ranunculoideum,Bupleurum ranunculoideum,1.0,1.0,False
Bupleurum marginatum,Bupleurum marginatum,1.0,1.0,False
Bupleurum junceum,Bupleurum junceum,1.0,1.0,False
Bupleurum opacum,Bupleurum opacum,1.0,1.0,False
Bupleurum graminifolium,Bupleurum graminifolium,1.0,1.0,False
Bupleurum candollii,Bupleurum candollei,1.0,0.977777777778,False
Bupleurum aristatum,Bupleurum aristatum,1.0,1.0,False
Bupleurum exaltatum,Bupleurum exaltatum,1.0,1.0,False
Bupleurum caricinum,Bupleurum caricinum,1.0,1.0,False
Bupleurum fruticosum,Bupleurum fruticosum,1.0,1.0,False
Bupleurum salicifolium,Bupleurum salicifolium,1.0,1.0,False
Bupleurum ranunculoides,Bupleurum ranunculoides,1.0,1.0,False
Bupleurum heterophyllum,Bupleurum heterophyllum,1.0,1.0,False
Bupleurum lancifolium,Bupleurum lancifolium,1.0,1.0,False
Bupleurum gerardii,Bupleurum gerardii,1.0,1.0,False
Bupleurum smithii,Bupleurum smithii,1.0,1.0,False
Bupleurum praealtum,Bupleurum praealtum,1.0,1.0,False
Bupleurum stellatum,Bupleurum stellatum,1.0,1.0,False
Bupleurum longiradiatum,Bupleurum longiradiatum,1.0,1.0,False
Bupleurum aciphyllum,Bupleurum aciphyllum,1.0,1.0,False
Bupleurum trichopodum,Bupleurum trichopodum,1.0,1.0,False
Bupleurum petiolare,Bupleurum petiolare,1.0,1.0,False
Bupleurum australe,Bupleurum australe,1.0,1.0,False
Burasaia madagascariensis,Burasaia madagascariensis,1.0,1.0,False
Burchardia umbellata,Burchardia umbellata,1.0,1.0,False
Burchardia multiflora,Burchardia multiflora,1.0,1.0,False
Burchellia bubalina,Burchellia bubalina,1.0,1.0,False
Burckella macropoda,Burckella macropoda,1.0,1.0,False
Burdachia prismatocarpa,Burdachia prismatocarpa,1.0,1.0,False
Burdachia atractoides,Burdachia atractoides,1.0,1.0,False
Burdachia sphaerocarpa,Burdachia sphaerocarpa,1.0,1.0,False
Burkea africana,Burkea africana,1.0,1.0,False
Burkillanthus malaccensis,Burkillanthus malaccensis,1.0,1.0,False
Burmannia madagascariensis,Burmannia madagascariensis,1.0,1.0,False
Burmannia alba,Burmannia alba,1.0,1.0,False
Burmannia disticha,Burmannia disticha,1.0,1.0,False
Burmannia juncea,Burmannia juncea,1.0,1.0,False
Burmannia oblonga,Burmannia oblonga,1.0,1.0,False
Burmannia longifolia,Burmannia longifolia,1.0,1.0,False
Burmannia coelestis,Burmannia coelestis,1.0,1.0,False
Burmannia biflora,Burmannia biflora,1.0,1.0,False
Burmannia ledermannii,Burmannia ledermannii,1.0,1.0,False
Burmannia wallichii,Burmannia wallichii,1.0,1.0,False
Burmannia latialata,Burmannia latialata,1.0,1.0,False
Burmannia damazii,Burmannia damazii,1.0,1.0,False
Burmannia capitata,Burmannia capitata,1.0,1.0,False
Burmannia bicolor,Burmannia bicolor,1.0,1.0,False
Burmannia flava,Burmannia flava,1.0,1.0,False
Burmannia itoana,Burmannia itoana,1.0,1.0,False
Burmannia stuebelii,Burmannia stuebelii,1.0,1.0,False
Burmeistera cyclostigmata,Burmeistera cyclostigmata,1.0,1.0,False
Burmeistera domingensis,Burmeistera domingensis,1.0,1.0,False
Burretiodendron hsienmu,Burretiodendron hsienmu,1.0,1.0,False
Burretiodendron esquirolii,Burretiodendron esquirolii,1.0,1.0,False
Burretiodendron tonkinense,Burretiodendron tonkinense,1.0,1.0,False
Bursaria spinosa,Bursaria spinosa,1.0,1.0,False
Bursaria incana,Bursaria incana,1.0,1.0,False
Bursera stenophylla,Bursera stenophylla,1.0,1.0,False
Bursera diversifolia,Bursera diversifolia,1.0,1.0,False
Bursera simaruba,Bursera simaruba,1.0,1.0,False
Bursera heteresthes,Bursera heteresthes,1.0,1.0,False
Bursera laxiflora,Bursera laxiflora,1.0,1.0,False
Bursera schaffneri,Bursera schaffneri,1.0,1.0,False
Bursera sphaerocarpa,Bursera sphaerocarpa,1.0,1.0,False
Bursera arborea,Bursera arborea,1.0,1.0,False
Bursera lancifolia,Bursera lancifolia,1.0,1.0,False
Bursera leptophloeos,Bursera leptophloeos,1.0,1.0,False
Bursera instabilis,Bursera instabilis,1.0,1.0,False
Bursera biflora,Bursera biflora,1.0,1.0,False
Bursera lonchophylla,Bursera lonchophylla,1.0,1.0,False
Bursera microphylla,Bursera microphylla,1.0,1.0,False
Bursera tenuifolia,Bursera tenuifolia,1.0,1.0,False
Bursera steyermarkii,Bursera steyermarkii,1.0,1.0,False
Bursera inaguensis,Bursera inaguensis,1.0,1.0,False
Bursera penicillata,Bursera penicillata,1.0,1.0,False
Bursera fagaroides,Bursera fagaroides,1.0,1.0,False
Bursera glabrifolia,Bursera glabrifolia,1.0,1.0,False
Bursera bipinnata,Bursera bipinnata,1.0,1.0,False
Bursera concinna,Bursera concinna,1.0,1.0,False
Bursera trijuga,Bursera trijuga,1.0,1.0,False
Bursera schlechtendalii,Bursera schlechtendalii,1.0,1.0,False
Bursera rhoifolia,Bursera rhoifolia,1.0,1.0,False
Bursera grandifolia,Bursera grandifolia,1.0,1.0,False
Bursera elemifera,Bursera elemifera,1.0,1.0,False
Bursera longipes,Bursera longipes,1.0,1.0,False
Bursera gummifera,Bursera gummifera,1.0,1.0,False
Bursera hindsiana,Bursera hindsiana,1.0,1.0,False
Bursera xochipalensis,Bursera xochipalensis,1.0,1.0,False
Bursera submoniliformis,Bursera submoniliformis,1.0,1.0,False
Bursera aptera,Bursera aptera,1.0,1.0,False
Bursera excelsa,Bursera excelsa,1.0,1.0,False
Bursera gracilipes,Bursera gracilis,1.0,0.98,False
Bursera acutidens,Bursera acutidens,1.0,1.0,False
Bursera acuminata,Bursera acuminata,1.0,1.0,False
Bursera purpusii,Bursera purpusii,1.0,1.0,False
Bursera bonairensis,Bursera bonairensis,1.0,1.0,False
Bursera occidentalis,Bursera occidentalis,1.0,1.0,False
Burttdavya nyasica,Burttdavya nyasica,1.0,1.0,False
Bussea massaiensis,Bussea massaiensis,1.0,1.0,False
Bussea sakalava,Bussea sakalava,1.0,1.0,False
Butia yatay,Butia yatay,1.0,1.0,False
Butia capitata,Butia capitata,1.0,1.0,False
Butia eriospatha,Butia eriospatha,1.0,1.0,False
Butomus umbellatus,Butomus umbellatus,1.0,1.0,False
Buxus macowanii,Buxus macowanii,1.0,1.0,False
Buxus retusa,Buxus retusa,1.0,1.0,False
Buxus cephalantha,Buxus cephalantha,1.0,1.0,False
Buxus longifolia,Buxus longifolia,1.0,1.0,False
Buxus liukiuensis,Buxus liukiuensis,1.0,1.0,False
Buxus acutata,Buxus acutata,1.0,1.0,False
Buxus sempervirens,Buxus sempervirens,1.0,1.0,False
Buxus gonoclada,Buxus gonoclada,1.0,1.0,False
Buxus suffruticosa,Buxus suffruticosa,1.0,1.0,False
Buxus glomerata,Buxus glomerata,1.0,1.0,False
Buxus microphylla,Buxus microphylla,1.0,1.0,False
Buxus muelleriana,Buxus muelleriana,1.0,1.0,False
Buxus hildebrandtii,Buxus hildebrandtii,1.0,1.0,False
Buxus balearica,Buxus balearica,1.0,1.0,False
Buxus henryi,Buxus henryi,1.0,1.0,False
Buxus colchica,Buxus colchica,1.0,1.0,False
Buxus acuminata,Buxus acuminata,1.0,1.0,False
Buxus harlandii,Buxus harlandii,1.0,1.0,False
Buxus tenuifolia,Buxus tenuifolia,1.0,1.0,False
Buxus sinica,Buxus sinica,1.0,1.0,False
Buxus harlandi,Buxus harlandii,1.0,0.992592592593,False
Buxus natalensis,Buxus natalensis,1.0,1.0,False
Byblis liniflora,Byblis liniflora,1.0,1.0,False
Byblis gigantea,Byblis gigantea,1.0,1.0,False
Byrsocarpus coccineus,Byrsocarpus coccineus,1.0,1.0,False
Byrsonima berteroana,Byrsonima berteroana,1.0,1.0,False
Byrsonima fendleri,Byrsonima fendleri,1.0,1.0,False
Byrsonima brachystachya,Byrsonima brachystachya,1.0,1.0,False
Byrsonima coccolobifolia,Byrsonima coccolobifolia,1.0,1.0,False
Byrsonima elegans,Byrsonima elegans,1.0,1.0,False
Byrsonima cumingiana,Byrsonima cumingiana,1.0,1.0,False
Byrsonima biacuminata,Byrsonima biacuminata,1.0,1.0,False
Byrsonima chrysophylla,Byrsonima chrysophylla,1.0,1.0,False
Byrsonima laurifolia,Byrsonima laurifolia,1.0,1.0,False
Byrsonima hostmanni,Byrsonima hostmannii,1.0,0.996666666667,False
Byrsonima ophiticola,Byrsonima ophiticola,1.0,1.0,False
Byrsonima angustifolia,Byrsonima angustifolia,1.0,1.0,False
Byrsonima vacciniifolia,Byrsonima vacciniifolia,1.0,1.0,False
Byrsonima verbascifolia,Byrsonima verbascifolia,1.0,1.0,False
Byrsonima crispa,Byrsonima crispa,1.0,1.0,False
Byrsonima spicata,Byrsonima spicata,1.0,1.0,False
Byrsonima pachyphylla,Byrsonima pachyphylla,1.0,1.0,False
Byrsonima pulchra,Byrsonima pulchra,1.0,1.0,False
Byrsonima carmeniana,Byrsonima carmeniana,1.0,1.0,False
Byrsonima lucida,Byrsonima lucida,1.0,1.0,False
Byrsonima fagifolia,Byrsonima fagifolia,1.0,1.0,False
Byrsonima herbert-smithii,Byrsonima herbert-smithii,1.0,1.0,False
Byrsonima crassifolia,Byrsonima crassifolia,1.0,1.0,False
Byrsonima wadsworthii,Byrsonima wadsworthii,1.0,1.0,False
Byrsonima sessilifolia,Byrsonima sessilifolia,1.0,1.0,False
Byrsonima cotinifolia,Byrsonima cotinifolia,1.0,1.0,False
Bystropogon suaveolens,Bystropogon suaveolens,1.0,1.0,False
Byttneria virgata,Byttneria virgata,1.0,1.0,False
Byttneria scabra,Byttneria scabra,1.0,1.0,False
Byttneria guatemalensis,Byttneria guatemalensis,1.0,1.0,False
Byttneria oligantha,Byttneria oligantha,1.0,1.0,False
Byttneria aspera,Byttneria aspera,1.0,1.0,False
Byttneria carthagenensis,Byttneria carthagensis,1.0,0.995238095238,False
Byttneria filipes,Byttneria filipes,1.0,1.0,False
Byttneria voulily,Byttneria voulily,1.0,1.0,False
Byttneria pilosa,Byttneria pilosa,1.0,1.0,False
Byttneria siamensis,Byttneria siamensis,1.0,1.0,False
Byttneria aculeata,Byttneria aculeata,1.0,1.0,False
Byttneria anatomica,Byttneria anatomica,1.0,1.0,False
Byttneria melleri,Byttneria melleri,1.0,1.0,False
Byttneria pedersenii,Byttneria pedersenii,1.0,1.0,False
Byttneria oligacantha,Byttneria oligacantha,1.0,1.0,False
Byttneria scalpellata,Byttneria scalpellata,1.0,1.0,False
Byttneria acuminata,Byttneria acuminata,1.0,1.0,False
Cabomba caroliniana,Cabomba caroliniana,1.0,1.0,False
Cabomba australis,Cabomba australis,1.0,1.0,False
Cabralea erismatica,Cabralea erismatica,1.0,1.0,False
Cabralea glaziovii,Cabralea glaziovii,1.0,1.0,False
Cabralea canjerana,Cabralea canjerana,1.0,1.0,False
Cabralea eichleriana,Cabralea eichleriana,1.0,1.0,False
Cabralea pallescens,Cabralea pallescens,1.0,1.0,False
Cabralea cangerana,Cabralea canjerana,1.0,0.948148148148,False
Cabralea oblongifoliola,Cabralea oblongifoliola,1.0,1.0,False
Cabralea glaberrima,Cabralea glaberrima,1.0,1.0,False
Cabralea multijuga,Cabralea multijuga,1.0,1.0,False
Cabralea laevis,Cabralea laevis,1.0,1.0,False
Cabucala torulosa,Cabucala torulosa,1.0,1.0,False
Cabucala intermedia,Cabucala intermedia,1.0,1.0,False
Cabucala macrophylla,Cabucala macrophylla,1.0,1.0,False
Cabucala madagascariensis,Cabucala madagascariensis,1.0,1.0,False
Cabucala multiflora,Cabucala multiflora,1.0,1.0,False
Cabucala crassifolia,Cabucala crassifolia,1.0,1.0,False
Cabucala polysperma,Cabucala polysperma,1.0,1.0,False
Cacabus hondurensis,Cacabus hondurensis,1.0,1.0,False
Cachrys tomentosa,Cachrys tomentosa,1.0,1.0,False
Cadaba juncea,Cadaba juncea,1.0,1.0,False
Cadaba virgata,Cadaba virgata,1.0,1.0,False
Cadaba aphylla,Cadaba aphylla,1.0,1.0,False
Cadelaria punctata,Cadelaria punctata,1.0,1.0,False
Cadellia monostylis,Cadellia monostylis,1.0,1.0,False
Cadellia pentastylis,Cadellia pentastylis,1.0,1.0,False
Cadia purpurea,Cadia purpurea,1.0,1.0,False
Cadia pedicellata,Cadia pedicellata,1.0,1.0,False
Caesalpinia sclerocarpa,Caesalpinia sclerocarpa,1.0,1.0,False
Caesalpinia crista,Caesalpinia crista,1.0,1.0,False
Caesalpinia intricata,Caesalpinia intricata,1.0,1.0,False
Caesalpinia decapetala,Caesalpinia decapetala,1.0,1.0,False
Caesalpinia violacea,Caesalpinia violacea,1.0,1.0,False
Caesalpinia gilliesii,Caesalpinia gilliesii,1.0,1.0,False
Caesalpinia pulcherrima,Caesalpinia pulcherrima,1.0,1.0,False
Caesalpinia paraguariensis,Caesalpinia paraguariensis,1.0,1.0,False
Caesalpinia mexicana,Caesalpinia mexicana,1.0,1.0,False
Caesalpinia glauca,Caesalpinia glauca,1.0,1.0,False
Caesalpinia hildebrandtii,Caesalpinia hildebrandtii,1.0,1.0,False
Caesalpinia pluviosa,Caesalpinia pluviosa,1.0,1.0,False
Caesalpinia echinata,Caesalpinia echinata,1.0,1.0,False
Caesalpinia caladenia,Caesalpinia caladenia,1.0,1.0,False
Caesalpinia globulorum,Caesalpinia globulorum,1.0,1.0,False
Caesalpinia yucatanensis,Caesalpinia yucatanensis,1.0,1.0,False
Caesalpinia rostrata,Caesalpinia prostrata,1.0,0.962962962963,False
Caesalpinia exostemma,Caesalpinia exostemma,1.0,1.0,False
Caesalpinia velutina,Caesalpinia velutina,1.0,1.0,False
Caesalpinia angolensis,Caesalpinia angolensis,1.0,1.0,False
Caesalpinia paipai,Caesalpinia paipai,1.0,1.0,False
Caesalpinia pannosa,Caesalpinia pannosa,1.0,1.0,False
Caesalpinia sappan,Caesalpinia sappan,1.0,1.0,False
Caesalpinia spinosa,Caesalpinia spinosa,1.0,1.0,False
Caesalpinia coriaria,Caesalpinia coriaria,1.0,1.0,False
Caesalpinia andamanica,Caesalpinia andamanica,1.0,1.0,False
Caesalpinia bonduc,Caesalpinia bonduc,1.0,1.0,False
Caesalpinia cacalaco,Caesalpinia cacalaco,1.0,1.0,False
Caesalpinia eriostachys,Caesalpinia eriostachys,1.0,1.0,False
Caesia contorta,Caesia contorta,1.0,1.0,False
Caesulia axillaris,Caesulia axillaris,1.0,1.0,False
Caiophora canarinoides,Caiophora canarinoides,1.0,1.0,False
Caiophora horrida,Caiophora horrida,1.0,1.0,False
Caiophora coronata,Caiophora coronata,1.0,1.0,False
Caiophora lateritia,Caiophora lateritia,1.0,1.0,False
Caiophora pauciseta,Caiophora pauciseta,1.0,1.0,False
Caiophora fiebrigii,Caiophora fiebrigii,1.0,1.0,False
Caiophora chuquitensis,Caiophora chuquitensis,1.0,1.0,False
Caiophora carduifolia,Caiophora carduifolia,1.0,1.0,False
Caiophora heptamera,Caiophora heptamera,1.0,1.0,False
Caiophora hibiscifolia,Caiophora hibiscifolia,1.0,1.0,False
Caiophora pachylepis,Caiophora pachylepis,1.0,1.0,False
Caiophora macrocarpa,Caiophora macrocarpa,1.0,1.0,False
Caiophora cirsiifolia,Caiophora cirsiifolia,1.0,1.0,False
Cajanus cajan,Cajanus cajan,1.0,1.0,False
Cajanus lineatus,Cajanus lineatus,1.0,1.0,False
Cakile edentula,Cakile edentula,1.0,1.0,False
Cakile maritima,Cakile maritima,1.0,1.0,False
Cakile lanceolata,Cakile lanceolata,1.0,1.0,False
Cakile californica,Cakile californica,1.0,1.0,False
Caladenia catenata,Caladenia catenata,1.0,1.0,False
Caladenia carnea,Caladenia carnea,1.0,1.0,False
Caladenia latifolia,Caladenia latifolia,1.0,1.0,False
Caladenia cairnsiana,Caladenia cairnsiana,1.0,1.0,False
Caladenia minor,Caladenia minor,1.0,1.0,False
Caladenia lyallii,Caladenia lyallii,1.0,1.0,False
Caladenia barbarossa,Caladenia barbarossa,1.0,1.0,False
Caladenia dilatata,Caladenia dilatata,1.0,1.0,False
Caladenia marginata,Caladenia emarginata,1.0,0.966666666667,False
Caladenia falcata,Caladenia falcata,1.0,1.0,False
Caladium bicolor,Caladium bicolor,1.0,1.0,False
Caladium lindenii,Caladium lindenii,1.0,1.0,False
Calamagrostis stricta,Calamagrostis stricta,1.0,1.0,False
Calamagrostis varia,Calamagrostis varia,1.0,1.0,False
Calamagrostis villosa,Calamagrostis villosa,1.0,1.0,False
Calamagrostis purpurascens,Calamagrostis purpurascens,1.0,1.0,False
Calamagrostis brevifolia,Calamagrostis brevifolia,1.0,1.0,False
Calamagrostis quadriseta,Calamagrostis quadriseta,1.0,1.0,False
Calamagrostis arundinacea,Calamagrostis arundinacea,1.0,1.0,False
Calamagrostis korotkyi,Calamagrostis korotkyi,1.0,1.0,False
Calamagrostis epigeios,Calamagrostis epigeios,1.0,1.0,False
Calamagrostis canadensis,Calamagrostis canadensis,1.0,1.0,False
Calamagrostis longiseta,Calamagrostis longiseta,1.0,1.0,False
Calamagrostis fuscata,Calamagrostis fusca,1.0,0.952380952381,False
Calamagrostis emodensis,Calamagrostis emodensis,1.0,1.0,False
Calamagrostis purpurea,Calamagrostis purpurea,1.0,1.0,False
Calamagrostis pickeringii,Calamagrostis pickeringii,1.0,1.0,False
Calamagrostis pseudophragmites,Calamagrostis pseudophragmites,1.0,1.0,False
Calamagrostis lapponica,Calamagrostis lapponica,1.0,1.0,False
Calamagrostis inexpansa,Calamagrostis inexpansa,1.0,1.0,False
Calamagrostis adpressi-ramea,Calamagrostis adpressiramea,1.0,0.995238095238,False
Calamagrostis densiflora,Calamagrostis densiflora,1.0,1.0,False
Calamintha clinopodium,Calamintha clinopodium,1.0,1.0,False
Calamintha purpurascens,Calamintha purpurascens,1.0,1.0,False
Calamintha rotundifolia,Calamintha rotundifolia,1.0,1.0,False
Calamintha dufouri,Calamintha dufourii,1.0,0.9875,False
Calamintha parviflora,Calamintha parviflora,1.0,1.0,False
Calamintha granatensis,Calamintha granatensis,1.0,1.0,False
Calamintha montana,Calamintha montana,1.0,1.0,False
Calamintha arvensis,Calamintha arvensis,1.0,1.0,False
Calamintha villosa,Calamintha villosa,1.0,1.0,False
Calamintha alpina,Calamintha alpina,1.0,1.0,False
Calamintha umbrosa,Calamintha umbrosa,1.0,1.0,False
Calamintha origanifolia,Calamintha origanifolia,1.0,1.0,False
Calamintha mollis,Calamintha mollis,1.0,1.0,False
Calamintha sennenii,Calamintha sennenii,1.0,1.0,False
Calamintha thracica,Calamintha thracica,1.0,1.0,False
Calamintha suaveolens,Calamintha suaveolens,1.0,1.0,False
Calamintha pseudacinos,Calamintha pseudacinos,1.0,1.0,False
Calamintha bonanovae,Calamintha bonanovae,1.0,1.0,False
Calamintha aetnensis,Calamintha aetnensis,1.0,1.0,False
Calamintha glomerulosa,Calamintha glomerulosa,1.0,1.0,False
Calamintha litardierei,Calamintha litardierei,1.0,1.0,False
Calamintha alboi,Calamintha alboi,1.0,1.0,False
Calamintha florida,Calamintha florida,1.0,1.0,False
Calamintha caballeroi,Calamintha caballeroi,1.0,1.0,False
Calamintha debilis,Calamintha debilis,1.0,1.0,False
Calamintha enriquei,Calamintha enriquei,1.0,1.0,False
Calamintha menthifolia,Calamintha menthifolia,1.0,1.0,False
Calamistrum globuliferum,Calamistrum globuliferum,1.0,1.0,False
Calamovilfa gigantea,Calamovilfa gigantea,1.0,1.0,False
Calamovilfa longifolia,Calamovilfa longifolia,1.0,1.0,False
Calamus caesius,Calamus caesius,1.0,1.0,False
Calamus aruensis,Calamus aruensis,1.0,1.0,False
Calamus usitatus,Calamus usitatus,1.0,1.0,False
Calandrinia ptychosperma,Calandrinia ptychosperma,1.0,1.0,False
Calandrinia stenophylla,Calandrinia stenophylla,1.0,1.0,False
Calandrinia feltonii,Calandrinia feltonii,1.0,1.0,False
Calandrinia grandiflora,Calandrinia grandiflora,1.0,1.0,False
Calandrinia umbellata,Calandrinia umbellata,1.0,1.0,False
Calandrinia elegans,Calandrinia elegans,1.0,1.0,False
Calandrinia sericea,Calandrinia sericea,1.0,1.0,False
Calandrinia caulescens,Calandrinia caulescens,1.0,1.0,False
Calandrinia glauca,Calandrinia glauca,1.0,1.0,False
Calandrinia compressa,Calandrinia compressa,1.0,1.0,False
Calandrinia speciosa,Calandrinia speciosa,1.0,1.0,False
Calandrinia longiscapa,Calandrinia longiscapa,1.0,1.0,False
Calandrinia cephalophora,Calandrinia cephalophora,1.0,1.0,False
Calandrinia acaulis,Calandrinia acaulis,1.0,1.0,False
Calandrinia axilliflora,Calandrinia axilliflora,1.0,1.0,False
Calandrinia adenosperma,Calandrinia adenosperma,1.0,1.0,False
Calandrinia micrantha,Calandrinia micrantha,1.0,1.0,False
Calandrinia breweri,Calandrinia breweri,1.0,1.0,False
Calandrinia arizonica,Calandrinia arizonica,1.0,1.0,False
Calandrinia menziesii,Calandrinia menziesii,1.0,1.0,False
Calandrinia salsoloides,Calandrinia salsoloides,1.0,1.0,False
Calandrinia fasciculata,Calandrinia fasciculata,1.0,1.0,False
Calandrinia megarhiza,Calandrinia megarhiza,1.0,1.0,False
Calandrinia discolor,Calandrinia discolor,1.0,1.0,False
Calandrinia ciliata,Calandrinia ciliata,1.0,1.0,False
Calandrinia bonariensis,Calandrinia bonariensis,1.0,1.0,False
Calanthe vestita,Calanthe vestita,1.0,1.0,False
Calanthe undulata,Calanthe undulata,1.0,1.0,False
Calanthe speciosa,Calanthe speciosa,1.0,1.0,False
Calanthe tricarinata,Calanthe tricarinata,1.0,1.0,False
Calanthe brevicornu,Calanthe brevicornu,1.0,1.0,False
Calanthe calanthoides,Calanthe calanthoides,1.0,1.0,False
Calathea metallica,Calathea metallica,1.0,1.0,False
Calathea majestica,Calathea majestica,1.0,1.0,False
Calathea ornata,Calathea ornata,1.0,1.0,False
Calathea colorata,Calathea colorata,1.0,1.0,False
Calathea loeseneri,Calathea loeseneri,1.0,1.0,False
Calathea gymnocarpa,Calathea gymnocarpa,1.0,1.0,False
Calathea aemula,Calathea aemula,1.0,1.0,False
Calathea plurispicata,Calathea pluriplicata,1.0,0.972222222222,False
Calathea variegata,Calathea variegata,1.0,1.0,False
Calathea leopardina,Calathea leopardina,1.0,1.0,False
Calathea micans,Calathea micans,1.0,1.0,False
Calathea crotalifera,Calathea crotalifera,1.0,1.0,False
Calathea vinosa,Calathea vinosa,1.0,1.0,False
Calathea lutea,Calathea lutea,1.0,1.0,False
Calathea rufibarba,Calathea rufibarba,1.0,1.0,False
Calathea pallidicosta,Calathea pallidicosta,1.0,1.0,False
Calathea warszewiczii,Calathea warscewiczii,1.0,0.948484848485,False
Calathea utilis,Calathea utilis,1.0,1.0,False
Calathea bella,Calathea bella,1.0,1.0,False
Calathea foliosa,Calathea foliosa,1.0,1.0,False
Calathea ecuadoriana,Calathea ecuadoriana,1.0,1.0,False
Calathea warscewiczii,Calathea warscewiczii,1.0,1.0,False
Calathea comosa,Calathea comosa,1.0,1.0,False
Calathiana bavarica,Calathiana bavarica,1.0,1.0,False
Calceolaria rosmarinifolia,Calceolaria rosmarinifolia,1.0,1.0,False
Calceolaria pavonii,Calceolaria pavonii,1.0,1.0,False
Calceolaria scabiosifolia,Calceolaria scabiosifolia,1.0,1.0,False
Calceolaria lanata,Calceolaria lanata,1.0,1.0,False
Calceolaria crenatiflora,Calceolaria crenatiflora,1.0,1.0,False
Calceolaria biflora,Calceolaria biflora,1.0,1.0,False
Calceolaria salicifolia,Calceolaria salviifolia,1.0,0.957575757576,False
Calceolaria ferruginea,Calceolaria ferruginosa,1.0,0.981212121212,False
Calceolaria petiolaris,Calceolaria petiolaris,1.0,1.0,False
Calceolaria uniflora,Calceolaria uniflora,1.0,1.0,False
Calceolaria pedunculata,Calceolaria pedunculata,1.0,1.0,False
Calceolaria gracilis,Calceolaria gracilis,1.0,1.0,False
Calceolaria fothergilli,Calceolaria fothergillii,1.0,1.0,False
Calceolaria calycina,Calceolaria calycina,1.0,1.0,False
Calceolaria integrifolia,Calceolaria integrifolia,1.0,1.0,False
Calceolaria martinezii,Calceolaria martinezii,1.0,1.0,False
Calceolaria brachiata,Calceolaria brachiata,1.0,1.0,False
Calceolaria corymbosa,Calceolaria corymbosa,1.0,1.0,False
Calceolaria humilis,Calceolaria humilis,1.0,1.0,False
Calceolaria tripartita,Calceolaria tripartita,1.0,1.0,False
Calceolaria lavandulifolia,Calceolaria lavandulifolia,1.0,1.0,False
Calceolaria polyrrhiza,Calceolaria polyrrhiza,1.0,1.0,False
Caldcluvia celebica,Caldcluvia celebica,1.0,1.0,False
Caldcluvia rosifolia,Caldcluvia rosifolia,1.0,1.0,False
Caldcluvia paniculosa,Caldcluvia paniculosa,1.0,1.0,False
Caldcluvia paniculata,Caldcluvia paniculata,1.0,1.0,False
Calderonella sylvatica,Calderonella sylvatica,1.0,1.0,False
Caldesia parnassifolia,Caldesia parnassifolia,1.0,1.0,False
Caldesia oligococca,Caldesia oligococca,1.0,1.0,False
Calea megacephala,Calea megacephala,1.0,1.0,False
Caleana major,Caleana major,1.0,1.0,False
Calectasia cyanea,Calectasia cyanea,1.0,1.0,False
Calectasia intermedia,Calectasia intermedia,1.0,1.0,False
Calendula officinalis,Calendula officinalis,1.0,1.0,False
Calendula arvensis,Calendula arvensis,1.0,1.0,False
Calepina irregularis,Calepina irregularis,1.0,1.0,False
Calibanus hookeri,Calibanus hookerii,1.0,0.9875,False
Calicorema squarrosa,Calicorema squarrosa,1.0,1.0,False
Calicorema capitata,Calicorema capitata,1.0,1.0,False
Calicotome spinosa,Calicotome spinosa,1.0,1.0,False
Calicotome villosa,Calicotome villosa,1.0,1.0,False
California macrophylla,California macrophylla,1.0,1.0,False
Calla palustris,Calla palustris,1.0,1.0,False
Callaeum septentrionale,Callaeum septentrionale,1.0,1.0,False
Callerya atropurpurea,Callerya atropurpurea,1.0,1.0,False
Callerya vasta,Callerya vasta,1.0,1.0,False
Callerya megasperma,Callerya megasperma,1.0,1.0,False
Calliandra eriophylla,Calliandra eriophylla,1.0,1.0,False
Calliandra conferta,Calliandra conferta,1.0,1.0,False
Calliandra trinervia,Calliandra trinervia,1.0,1.0,False
Calliandra houstoniana,Calliandra houstoniana,1.0,1.0,False
Calliandra californica,Calliandra californica,1.0,1.0,False
Calliandropsis nervosus,Calliandropsis nervosus,1.0,1.0,False
Callicarpa attenuifolia,Callicarpa attenuifolia,1.0,1.0,False
Callicarpa glandulosa,Callicarpa glandulosa,1.0,1.0,False
Callicarpa villosa,Callicarpa villosa,1.0,1.0,False
Callicarpa minutiflora,Callicarpa minutiflora,1.0,1.0,False
Callicarpa arborea,Callicarpa arborea,1.0,1.0,False
