"dlist","elist","genus_jw","se_jw","gender_switch"
"Carex vulgaris var. melaena","Carex vulgaris var. melaena",1,1,"False"
"Carex schottii","Carex schottii",1,1,"False"
"Carex caryophyllea","Carex caryophyllea",1,1,"False"
"Carex hostii","Carex hostii",1,1,"False"
"Carex ambigua","Carex ambigua",1,1,"False"
"Carex argunensis","Carex argunensis",1,1,"False"
"Carex stricta","Carex stricta",1,1,"False"
"Carex ferruginea","Carex ferruginea",1,1,"False"
"Carex crawei","Carex crawei",1,1,"False"
"Carex trichocarpa","Carex trichocarpa",1,1,"False"
"Carex hystericina var. dudleyi","Carex hystericina var. dudleyi",1,1,"False"
"Carex furcata","Carex furcata",1,1,"False"
"Carex annectens var. xanthocarpa","Carex annectens var. xanthocarpa",1,1,"False"
"Carex rupestris","Carex rupestris",1,1,"False"
"Carex nervosa","Carex nervosa",1,1,"False"
"Carex ligerica","Carex ligerica",1,1,"False"
"Carex capitata subsp. arctogena","Carex capitata subsp. arctogena",1,1,"False"
"Carex exsiccata var. globosa","Carex exsiccata var. globosa",1,1,"False"
"Carex rostrata","Carex rostrata",1,1,"False"
"Carex paludosa var. kochiana","Carex paludosa var. kochiana",1,1,"False"
"Carica pinnatifida","Carica pinnatifida",1,1,"False"
"Carica jamaicensis","Carica jamaicensis",1,1,"False"
"Carica papaya var. bady","Carica papaya var. bady",1,1,"False"
"Carica cubensis","Carica cubensis",1,1,"False"
"Carica papaya","Carica papaya",1,1,"False"
"Caricina brizoidea","Caricina brizoidea",1,1,"False"
"Caricina elongata","Caricina elongata",1,1,"False"
"Cariniana excelsa","Cariniana excelsa",1,1,"False"
"Cariniana estrellensis","Cariniana estrellensis",1,1,"False"
"Carinta repens","Carinta repens",1,1,"False"
"Carinta repens","Carinta repens",1,1,"False"
"Carlemannia tetragona","Carlemannia tetragona",1,1,"False"
"Carlina biebersteinii","Carlina biebersteinii",1,1,"False"
"Carlina rigida var. sordida","Carlina rigida var. sordida",1,1,"False"
"Carlina vulgaris","Carlina vulgaris",1,1,"False"
"Carlina vulgaris subsp. longifolia","Carlina vulgaris subsp. longifolia",1,1,"False"
"Carlina vulgaris var. longifolia","Carlina vulgaris var. longifolia",1,1,"False"
"Carlina biebersteinii","Carlina biebersteinii",1,1,"False"
"Carlina biebersteinii var. biebersteinii","Carlina biebersteinii var. biebersteinii",1,1,"False"
"Carlostephania major","Carlostephania major",1,1,"False"
"Carlowrightia californica","Carlowrightia californica",1,1,"False"
"Carlowrightia cordifolia","Carlowrightia cordifolia",1,1,"False"
"Carlowrightia arizonica","Carlowrightia arizonica",1,1,"False"
"Carlowrightia coyucana","Carlowrightia coyucana",1,1,"False"
"Carlowrightia costaricana","Carlowrightia costaricana",1,1,"False"
"Carlowrightia glabrata","Carlowrightia glabrata",1,1,"False"
"Carlowrightia californica var. pallida","Carlowrightia californica var. pallida",1,1,"False"
"Carlowrightia mucronata","Carlowrightia mucronata",1,1,"False"
"Carludovica gardneri","Carludovica gardneri",1,1,"False"
"Carpinus orientalis","Carpinus orientalis",1,1,"False"
"Carpinus quercifolia","Carpinus quercifolia",1,1,"False"
"Carpinus betulus","Carpinus betulus",1,1,"False"
"Carpinus carpinizza","Carpinus carpinizza",1,1,"False"
"Carpinus cordata","Carpinus cordata",1,1,"False"
"Carpinus betulus subsp. carpinizza","Carpinus betulus subsp. carpinizza",1,1,"False"
"Carpinus caucasica","Carpinus caucasica",1,1,"False"
"Carpinus betulus var. quercifolia","Carpinus betulus var. quercifolia",1,1,"False"
"Carpinus betulus var. quercifolia","Carpinus betulus var. quercifolia",1,1,"False"
"Carpinus carpinizza","Carpinus carpinizza",1,1,"False"
"Carpinus betulus","Carpinus betulus",1,1,"False"
"Carthamus tinctorius","Carthamus tinctorius",1,1,"False"
"Carthamus tinctorius var. spinosus","Carthamus tinctorius var. spinosus",1,1,"False"
"Carum petroselinum","Carum petroselinum",1,1,"False"
"Carum flexuosum","Carum flexuosum",1,1,"False"
"Carum rosellum","Carum rosellum",1,1,"False"
"Carum velenovskyi","Carum velenovskyi",1,1,"False"
"Carum carvi","Carum carvi",1,1,"False"
"Carum caucasicum","Carum caucasicum",1,1,"False"
"Carya tomentosa var. subcoriacea","Carya tomentosa var. subcoriacea",1,1,"False"
"Carya alba","Carya alba",1,1,"False"
"Carya alba","Carya alba",1,1,"False"
"Carya alba","Carya alba",1,1,"False"
"Carya pecan","Carya pecan",1,1,"False"
"Carya tetraptera","Carya tetraptera",1,1,"False"
"Carya illinoinensis","Carya illinoinensis",1,1,"False"
"Carya tomentosa","Carya tomentosa",1,1,"False"
"Carya pecan","Carya pecan",1,1,"False"
"Carya pallida","Carya pallida",1,1,"False"
"Caryocar pallidum","Caryocar pallidum",1,1,"False"
"Caryocar glabrum","Caryocar glabrum",1,1,"False"
"Caryophyllata officinalis","Caryophyllata officinalis",1,1,"False"
"Caryophyllea praecox","Caryophyllea praecox",1,1,"False"
"Caryophyllus carthusianorum","Caryophyllus carthusianorum",1,1,"False"
"Caryophyllus racemosus","Caryophyllus racemosus",1,1,"False"
"Caryophyllus deltoides","Caryophyllus deltoides",1,1,"False"
"Cascabela peruviana","Cascabela peruviana",1,1,"False"
"Cascabela thevetia","Cascabela thevetia",1,1,"False"
"Casearia celtidifolia","Casearia celtidifolia",1,1,"False"
"Casearia attenuata","Casearia attenuata",1,1,"False"
"Casearia belizensis","Casearia belizensis",1,1,"False"
"Casearia chlorophoroidea","Casearia chlorophoroidea",1,1,"False"
"Casearia subsessiliflora","Casearia subsessiliflora",1,1,"False"
"Casearia parviflora","Casearia parviflora",1,1,"False"
"Casearia ovoidea","Casearia ovoidea",1,1,"False"
"Casearia guantanamensis","Casearia guantanamensis",1,1,"False"
"Casearia sylvestris","Casearia sylvestris",1,1,"False"
"Casearia lindeniana","Casearia lindeniana",1,1,"False"
"Casearia affinis","Casearia affinis",1,1,"False"
"Casearia herbert-smithii","Casearia herbert-smithii",1,1,"False"
"Casearia parviflora","Casearia parviflora",1,1,"False"
"Casearia sylvestris var. sylvestris","Casearia sylvestris var. sylvestris",1,1,"False"
"Casearia bicolor","Casearia bicolor",1,1,"False"
"Casearia celtidifolia","Casearia celtidifolia",1,1,"False"
"Casearia sylvestris var. martinicensis","Casearia sylvestris var. martinicensis",1,1,"False"
"Cassia corymbosa","Cassia corymbosa",1,1,"False"
"Cassia brachiata","Cassia brachiata",1,1,"False"
"Cassia fasciculata var. ferrisiae","Cassia fasciculata var. ferrisiae",1,1,"False"
"Cassia fasciculata var. depressa","Cassia fasciculata var. depressa",1,1,"False"
"Cassia fasciculata var. brachiata","Cassia fasciculata var. brachiata",1,1,"False"
"Cassia floribunda","Cassia floribunda",1,1,"False"
"Cassia floribunda","Cassia floribunda",1,1,"False"
"Cassia fasciculata var. robusta","Cassia fasciculata var. robusta",1,1,"False"
"Cassia falcata","Cassia falcata",1,1,"False"
"Cassia carnaval","Cassia carnaval",1,1,"False"
"Cassia chamaecrista","Cassia chamaecrista",1,1,"False"
"Cassia chamaecrista","Cassia chamaecrista",1,1,"False"
"Cassia reticulata","Cassia reticulata",1,1,"False"
"Cassia chamaecristoides","Cassia chamaecristoides",1,1,"False"
"Cassia arborea","Cassia arborea",1,1,"False"
"Cassia multijuga","Cassia multijuga",1,1,"False"
"Cassia dumetorum","Cassia dumetorum",1,1,"False"
"Cassia siamea var. puberula","Cassia siamea var. puberula",1,1,"False"
"Cassia fasciculata var. rostrata","Cassia fasciculata var. rostrata",1,1,"False"
"Cassia speciosa","Cassia speciosa",1,1,"False"
"Cassia macranthera","Cassia macranthera",1,1,"False"
"Cassia siamea","Cassia siamea",1,1,"False"
"Cassia macranthera","Cassia macranthera",1,1,"False"
"Cassia depressa","Cassia depressa",1,1,"False"
"Cassia grandis","Cassia grandis",1,1,"False"
"Cassia corymbosa","Cassia corymbosa",1,1,"False"
"Cassia corymbosa","Cassia corymbosa",1,1,"False"
"Cassia solimoesensis","Cassia solimoesensis",1,1,"False"
"Cassia fasciculata var. littoralis","Cassia fasciculata var. littoralis",1,1,"False"
"Cassia brasiliensis","Cassia brasiliensis",1,1,"False"
"Cassia fasciculata","Cassia fasciculata",1,1,"False"
"Cassia cinerea","Cassia cinerea",1,1,"False"
"Cassia apoucouita","Cassia apoucouita",1,1,"False"
"Cassia mississipiensis","Cassia mississipiensis",1,1,"False"
"Cassia spectabilis","Cassia spectabilis",1,1,"False"
"Cassida galericulata","Cassida galericulata",1,1,"False"
"Cassinia cinerea","Cassia cinerea",0.95,1,"False"
"Cassytha baccifera","Cassytha baccifera",1,1,"False"
"Cassytha baccifera","Cassytha baccifera",1,1,"False"
"Cassytha filiformis","Cassytha filiformis",1,1,"False"
"Castalia alba","Castalia alba",1,1,"False"
"Castanea vulgaris","Castanea vulgaris",1,1,"False"
"Castanea vesca","Castanea vesca",1,1,"False"
"Castanea indica","Castanea indica",1,1,"False"
"Castanea fagus","Castanea fagus",1,1,"False"
"Castanea sativa","Castanea sativa",1,1,"False"
"Castanea javanica","Castanea javanica",1,1,"False"
"Castanea vesca","Castanea vesca",1,1,"False"
"Castanopsis subacuminata","Castanopsis subacuminata",1,1,"False"
"Castanopsis indica","Castanopsis indica",1,1,"False"
"Castanopsis discocarpa","Castanopsis discocarpa",1,1,"False"
"Castanopsis javanica","Castanopsis javanica",1,1,"False"
"Castanopsis borneensis","Castanopsis borneensis",1,1,"False"
"Castanospermum australe","Castanospermum australe",1,1,"False"
"Castanospermum australe","Castanospermum australe",1,1,"False"
"Castanospermum australe","Castanospermum australe",1,1,"False"
"Castela peninsularis","Castela peninsularis",1,1,"False"
"Castilleja communis","Castilleja communis",1,1,"False"
"Castilleja arvensis","Castilleja arvensis",1,1,"False"
"Castilleja arctica","Castilleja arctica",1,1,"False"
"Castilleja haitiensis","Castilleja haitiensis",1,1,"False"
"Castilleja agrestis","Castilleja agrestis",1,1,"False"
"Casuarina littoralis","Casuarina littoralis",1,1,"False"
"Casuarina equisetifolia","Casuarina equisetifolia",1,1,"False"
"Casuarina cunninghamiana","Casuarina cunninghamiana",1,1,"False"
"Casuarina equisetifolia","Casuarina equisetifolia",1,1,"False"
"Casuarina suberosa","Casuarina suberosa",1,1,"False"
"Catabrosa aquatica var. aquatica","Catabrosa aquatica var. aquatica",1,1,"False"
"Catabrosa colchica","Catabrosa colchica",1,1,"False"
"Catabrosa angusta","Catabrosa angusta",1,1,"False"
"Catabrosa kneuckeri","Catabrosa kneuckeri",1,1,"False"
"Catabrosa caucasica","Catabrosa caucasica",1,1,"False"
"Catabrosa aquatica subsp. pseudairoides","Catabrosa aquatica subsp. pseudairoides",1,1,"False"
"Catabrosa aquatica var. uniflora","Catabrosa aquatica var. uniflora",1,1,"False"
"Catabrosa minor","Catabrosa minor",1,1,"False"
"Catabrosa capusii","Catabrosa capusii",1,1,"False"
"Catabrosa variegata","Catabrosa variegata",1,1,"False"
"Catabrosa sikkimensis","Catabrosa sikkimensis",1,1,"False"
"Catabrosa aquatica subsp. aquatica","Catabrosa aquatica subsp. aquatica",1,1,"False"
"Catabrosa aquatica","Catabrosa aquatica",1,1,"False"
"Catabrosa aquatica var. laurentiana","Catabrosa aquatica var. laurentiana",1,1,"False"
"Catabrosa aquatica subsp. capusii","Catabrosa aquatica subsp. capusii",1,1,"False"
"Catabrosella variegata","Catabrosella variegata",1,1,"False"
"Catalpa fargesii","Catalpa fargesii",1,1,"False"
"Catalpa ovata","Catalpa ovata",1,1,"False"
"Catalpa ovata var. flavescens","Catalpa ovata var. flavescens",1,1,"False"
"Catalpa bungei","Catalpa bungei",1,1,"False"
"Catalpa kaempferi","Catalpa kaempferi",1,1,"False"
"Catalpa duclouxii","Catalpa duclouxii",1,1,"False"
"Catananche caerulea","Catananche caerulea",1,1,"False"
"Catananche caerulea","Catananche caerulea",1,1,"False"
"Catapodium rigidum","Catapodium rigidum",1,1,"False"
"Catapodium rigidum","Catapodium rigidum",1,1,"False"
"Catapodium rigidum","Catapodium rigidum",1,1,"False"
"Catha crenata","Caltha crenata",0.955555555555556,1,"False"
"Catharanthus roseus","Catharanthus roseus",1,1,"False"
"Catharanthus roseus var. albus","Catharanthus roseus var. albus",1,1,"False"
"Cathartolinum catharticum","Cathartolinum catharticum",1,1,"False"
"Cathartolinum sulcatum","Cathartolinum sulcatum",1,1,"False"
"Cathormion polyanthum","Cathormion polyanthum",1,1,"False"
"Catostemma fragrans","Catostemma fragrans",1,1,"False"
"Caucalis anthriscus","Caucalis anthriscus",1,1,"False"
"Caucalis arvensis","Caucalis arvensis",1,1,"False"
"Caucalis orientalis","Caucalis orientalis",1,1,"False"
"Caucalis daucus","Caucalis daucus",1,1,"False"
"Caucalis carota","Caucalis carota",1,1,"False"
"Caucalis scandicina","Caucalis scandicina",1,1,"False"
"Caulinia minor","Caulinia minor",1,1,"False"
"Caulinia fragilis","Caulinia fragilis",1,1,"False"
"Caustis flexuosa","Caustis flexuosa",1,1,"False"
"Caustis dioica","Caustis dioica",1,1,"False"
"Cayratia japonica","Cayratia japonica",1,1,"False"
"Ceanothus hybridus","Ceanothus hybridus",1,1,"False"
"Ceanothus americanus var. americanus","Ceanothus americanus var. americanus",1,1,"False"
"Ceanothus sanguineus","Ceanothus sanguineus",1,1,"False"
"Ceanothus macrocarpus","Ceanothus macrocarpus",1,1,"False"
"Ceanothus macrocarpus","Ceanothus macrocarpus",1,1,"False"
"Ceanothus americanus","Ceanothus americanus",1,1,"False"
"Ceanothus intermedius","Ceanothus intermedius",1,1,"False"
"Ceanothus ellipticus","Ceanothus ellipticus",1,1,"False"
"Ceanothus americanus var. intermedius","Ceanothus americanus var. intermedius",1,1,"False"
"Ceanothus americanus var. pitcheri","Ceanothus americanus var. pitcheri",1,1,"False"
"Cecropia cinerea","Cecropia cinerea",1,1,"False"
"Cecropia adenopus","Cecropia adenopus",1,1,"False"
"Cecropia adenopus var. macrophylla","Cecropia adenopus var. macrophylla",1,1,"False"
"Cecropia lyratiloba","Cecropia lyratiloba",1,1,"False"
"Cecropia digitata","Cecropia digitata",1,1,"False"
"Cecropia adenopus","Cecropia adenopus",1,1,"False"
"Cecropia scabra","Cecropia scabra",1,1,"False"
"Cecropia adenopus var. vulgaris","Cecropia adenopus var. vulgaris",1,1,"False"
"Cecropia glaziovii","Cecropia glaziovii",1,1,"False"
"Cecropia peltata","Cecropia peltata",1,1,"False"
"Cecropia pachystachya","Cecropia pachystachya",1,1,"False"
"Cecropia macranthera","Cecropia macranthera",1,1,"False"
"Cecropia peltata","Cecropia peltata",1,1,"False"
"Cecropia angulata","Cecropia angulata",1,1,"False"
"Cecropia lyratiloba var. nana","Cecropia lyratiloba var. nana",1,1,"False"
"Cecropia adenopus var. oblonga","Cecropia adenopus var. oblonga",1,1,"False"
"Cecropia catarinensis","Cecropia catarinensis",1,1,"False"
"Cedrela barbata","Cedrela barbata",1,1,"False"
"Cedrela regnellii","Cedrela regnellii",1,1,"False"
"Cedrela fissilis var. glabrior","Cedrela fissilis var. glabrior",1,1,"False"
"Cedrela longiflora","Cedrela longiflora",1,1,"False"
"Cedrela pilgeri","Cedrela pilgeri",1,1,"False"
"Cedrela pachyrhachis","Cedrela pachyrhachis",1,1,"False"
"Cedrela hirsuta","Cedrela hirsuta",1,1,"False"
"Cedrela macrocarpa","Cedrela macrocarpa",1,1,"False"
"Cedrela tubiflora","Cedrela tubiflora",1,1,"False"
"Cedrela brunellioides","Cedrela brunellioides",1,1,"False"
"Cedrela fissilis","Cedrela fissilis",1,1,"False"
"Cedrus libani subsp. atlantica","Cedrus libani subsp. atlantica",1,1,"False"
"Cedrus libani","Cedrus libani",1,1,"False"
"Cedrus deodara","Cedrus deodara",1,1,"False"
"Cedrus libani subsp. stenocoma","Cedrus libani subsp. stenocoma",1,1,"False"
"Cedrus atlantica var. glauca","Cedrus atlantica var. glauca",1,1,"False"
"Cedrus libani subsp. stenocoma","Cedrus libani subsp. stenocoma",1,1,"False"
"Cedrus libanitica","Cedrus libanitica",1,1,"False"
"Cedrus deodara","Cedrus deodara",1,1,"False"
"Cedrus atlantica","Cedrus atlantica",1,1,"False"
"Cedrus atlantica","Cedrus atlantica",1,1,"False"
"Ceiba anfractuosa","Ceiba anfractuosa",1,1,"False"
"Ceiba speciosa","Ceiba speciosa",1,1,"False"
"Ceiba pentandra var. indica","Ceiba pentandra var. indica",1,1,"False"
"Ceiba pentandra","Ceiba pentandra",1,1,"False"
"Ceiba casearia","Ceiba casearia",1,1,"False"
"Ceiba pentandra var. caribaea","Ceiba pentandra var. caribaea",1,1,"False"
"Celaenodendron mexicanum","Celaenodendron mexicanum",1,1,"False"
"Celastrus uncinatus","Celastrus uncinatus",1,1,"False"
"Celosia cristata","Celosia cristata",1,1,"False"
"Celosia argentea","Celosia argentea",1,1,"False"
"Celosia pyramidalis","Celosia pyramidalis",1,1,"False"
"Celosia argentea var. argentea","Celosia argentea var. argentea",1,1,"False"
"Celosia argentea var. cristata","Celosia argentea var. cristata",1,1,"False"
"Celosia plumosa","Celosia plumosa",1,1,"False"
"Celosia linearis","Celosia linearis",1,1,"False"
"Celtis philippensis","Celtis philippensis",1,1,"False"
"Celtis riparia","Celtis riparia",1,1,"False"
"Celtis philippensis var. philippensis","Celtis philippensis var. philippensis",1,1,"False"
"Celtis caucasica","Celtis caucasica",1,1,"False"
"Celtis micrantha","Celtis micrantha",1,1,"False"
"Celtis philippensis var. consimilis","Celtis philippensis var. consimilis",1,1,"False"
"Celtis wightii var. consimilis","Celtis wightii var. consimilis",1,1,"False"
"Celtis australis subsp. caucasica","Celtis australis subsp. caucasica",1,1,"False"
"Celtis macrophylla","Celtis macrophylla",1,1,"False"
"Celtis insularis","Celtis insularis",1,1,"False"
"Celtis canescens","Celtis canescens",1,1,"False"
"Celtis trinervia","Celtis trinervia",1,1,"False"
"Celtis madagascariensis","Celtis madagascariensis",1,1,"False"
"Celtis collinsae","Celtis collinsae",1,1,"False"
"Celtis schiedeana","Celtis schiedeana",1,1,"False"
"Celtis wightii","Celtis wightii",1,1,"False"
"Celtis rugosa","Celtis rugosa",1,1,"False"
"Celtis caucasica","Celtis caucasica",1,1,"False"
"Celtis philippensis var. wightii","Celtis philippensis var. wightii",1,1,"False"
"Cenchrus ciliaris","Cenchrus ciliaris",1,1,"False"
"Cenchrus americanus","Cenchrus americanus",1,1,"False"
"Cenchrus parviflorus","Cenchrus parviflorus",1,1,"False"
"Cenchrus racemosus","Cenchrus racemosus",1,1,"False"
"Cenchrus schimperi","Cenchrus schimperi",1,1,"False"
"Cenchrus polystachios","Cenchrus polystachios",1,1,"False"
"Cenchrus tripsacoides","Cenchrus tripsacoides",1,1,"False"
"Cenchrus setaceus","Cenchrus setaceus",1,1,"False"
"Cenchrus glaucus","Cenchrus glaucus",1,1,"False"
"Cenchrus capitatus","Cenchrus capitatus",1,1,"False"
"Cenchrus villosus","Cenchrus villosus",1,1,"False"
"Cenchrus spicatus","Cenchrus spicatus",1,1,"False"
"Cenchrus ciliaris var. pallens","Cenchrus ciliaris var. pallens",1,1,"False"
"Cenchrus linearis","Cenchrus linearis",1,1,"False"
"Cenchrus setiger","Cenchrus setiger",1,1,"False"
"Cenchrus purpurascens","Cenchrus purpurascens",1,1,"False"
"Cenchrus ciliaris var. leptostachys","Cenchrus ciliaris var. leptostachys",1,1,"False"
"Cenchrus pedicellatus","Cenchrus pedicellatus",1,1,"False"
"Cenchrus montanus","Cenchrus montanus",1,1,"False"
"Cenchrus melanostachyus","Cenchrus melanostachyus",1,1,"False"
"Cenostigma eriostachys","Cenostigma eriostachys",1,1,"False"
"Cenostigma pluviosum","Cenostigma pluviosum",1,1,"False"
"Centaurea pratensis","Centaurea pratensis",1,1,"False"
"Centaurea segetalis","Centaurea segetalis",1,1,"False"
"Centaurea scabiosa var. cephalariifolia","Centaurea scabiosa var. cephalariifolia",1,1,"False"
"Centaurea scabiosa","Centaurea scabiosa",1,1,"False"
"Centaurea pectinata var. thuretii","Centaurea pectinata var. thuretii",1,1,"False"
"Centaurea cyanus var. denudata","Centaurea cyanus var. denudata",1,1,"False"
"Centaurea rhenana subsp. rhenana","Centaurea rhenana subsp. rhenana",1,1,"False"
"Centaurea diffusa","Centaurea diffusa",1,1,"False"
"Centaurea affinis","Centaurea affinis",1,1,"False"
"Centaurea solstitialis","Centaurea solstitialis",1,1,"False"
"Centaurea cephalariifolia","Centaurea cephalariifolia",1,1,"False"
"Centaurea paniculata subsp. coerulescens","Centaurea paniculata subsp. coerulescens",1,1,"False"
"Centaurea thuillieri","Centaurea thuillieri",1,1,"False"
"Centaurea stoebe subsp. australis","Centaurea stoebe subsp. australis",1,1,"False"
"Centaurea pulchella var. viminea","Centaurea pulchella var. viminea",1,1,"False"
"Centaurea pratensis","Centaurea pratensis",1,1,"False"
"Centaurea parviflora","Centaurea parviflora",1,1,"False"
"Centaurea nigra","Centaurea nigra",1,1,"False"
"Centaurea micranthos","Centaurea micranthos",1,1,"False"
"Centaurea stoebe subsp. maculosa","Centaurea stoebe subsp. maculosa",1,1,"False"
"Centaurea ruthenica","Centaurea ruthenica",1,1,"False"
"Centaurea squarrosa","Centaurea squarrosa",1,1,"False"
"Centaurea jacea subsp. lusitanica","Centaurea jacea subsp. lusitanica",1,1,"False"
"Centaurea cheiranthifolia","Centaurea cheiranthifolia",1,1,"False"
"Centaurea epapposa","Centaurea epapposa",1,1,"False"
"Centaurea cyanocephala","Centaurea cyanocephala",1,1,"False"
"Centaurea paniculata subsp. maculosa","Centaurea paniculata subsp. maculosa",1,1,"False"
"Centaurea pulchra","Centaurea pulchra",1,1,"False"
"Centaurea nigra var. decipiens","Centaurea nigra var. decipiens",1,1,"False"
"Centaurea sibirica","Centaurea sibirica",1,1,"False"
"Centaurea filiformis","Centaurea filiformis",1,1,"False"
"Centaurea stoebe","Centaurea stoebe",1,1,"False"
"Centaurea nigra var. nigra","Centaurea nigra var. nigra",1,1,"False"
"Centaurea spinosa","Centaurea spinosa",1,1,"False"
"Centaurea debeauxii var. thuillieri","Centaurea debeauxii var. thuillieri",1,1,"False"
"Centaurea biebersteinii","Centaurea biebersteinii",1,1,"False"
"Centaurea ustulata","Centaurea ustulata",1,1,"False"
"Centaurea stoebe subsp. rhenana","Centaurea stoebe subsp. rhenana",1,1,"False"
"Centaurea maculosa","Centaurea maculosa",1,1,"False"
"Centaurea stoebe subsp. stoebe","Centaurea stoebe subsp. stoebe",1,1,"False"
"Centaurea nervosa","Centaurea nervosa",1,1,"False"
"Centaurea scabiosa subsp. cephalariifolia","Centaurea scabiosa subsp. cephalariifolia",1,1,"False"
"Centaurea virgata","Centaurea virgata",1,1,"False"
"Centaurea aemulans","Centaurea aemulans",1,1,"False"
"Centaurea kerneriana","Centaurea kerneriana",1,1,"False"
"Centaurea calva","Centaurea calva",1,1,"False"
"Centaurea spina-badia","Centaurea spina-badia",1,1,"False"
"Centaurea sibirica","Centaurea sibirica",1,1,"False"
"Centaurea muretii","Centaurea muretii",1,1,"False"
"Centaurea jacea var. jacea","Centaurea jacea var. jacea",1,1,"False"
"Centaurea squarrosa","Centaurea squarrosa",1,1,"False"
"Centaurea debeauxii subsp. pratensis","Centaurea debeauxii subsp. pratensis",1,1,"False"
"Centaurea paniculata","Centaurea paniculata",1,1,"False"
"Centaurea pratensis subsp. pratensis","Centaurea pratensis subsp. pratensis",1,1,"False"
"Centaurea pulcherrima","Centaurea pulcherrima",1,1,"False"
"Centaurea rhenana","Centaurea rhenana",1,1,"False"
"Centaurea besseriana","Centaurea besseriana",1,1,"False"
"Centaurea spinabadia subsp. spinabadia","Centaurea spinabadia subsp. spinabadia",1,1,"False"
"Centaurea stoebe","Centaurea stoebe",1,1,"False"
"Centaurea ovina","Centaurea ovina",1,1,"False"
"Centaurea stoebe subsp. maculosa","Centaurea stoebe subsp. maculosa",1,1,"False"
"Centaurea subtilis","Centaurea subtilis",1,1,"False"
"Centaurea cuneifolia subsp. cuneifolia","Centaurea cuneifolia subsp. cuneifolia",1,1,"False"
"Centaurea myriocephala","Centaurea myriocephala",1,1,"False"
"Centaurea phrygia subsp. austriaca","Centaurea phrygia subsp. austriaca",1,1,"False"
"Centaurea stoebe subsp. micranthos","Centaurea stoebe subsp. micranthos",1,1,"False"
"Centaurea lusitanica","Centaurea lusitanica",1,1,"False"
"Centaurea pratensis","Centaurea pratensis",1,1,"False"
"Centaurea maculosa subsp. albida","Centaurea maculosa subsp. albida",1,1,"False"
"Centaurea phrygia subsp. pseudophrygia","Centaurea phrygia subsp. pseudophrygia",1,1,"False"
"Centaurea pectinata","Centaurea pectinata",1,1,"False"
"Centaurea micranthos","Centaurea micranthos",1,1,"False"
"Centaurea paniculata","Centaurea paniculata",1,1,"False"
"Centaurea epapposa","Centaurea epapposa",1,1,"False"
"Centaurea jacea subsp. jungens","Centaurea jacea subsp. jungens",1,1,"False"
"Centaurea maculata","Centaurea maculata",1,1,"False"
"Centaurea pulcherrima","Centaurea pulcherrima",1,1,"False"
"Centaurea jacea","Centaurea jacea",1,1,"False"
"Centaurea phrygia","Centaurea phrygia",1,1,"False"
"Centaurea debeauxii subsp. thuillieri","Centaurea debeauxii subsp. thuillieri",1,1,"False"
"Centaurea biebersteinii subsp. biebersteinii","Centaurea biebersteinii subsp. biebersteinii",1,1,"False"
"Centaurea rhenana","Centaurea rhenana",1,1,"False"
"Centaurea pseudophrygia","Centaurea pseudophrygia",1,1,"False"
"Centaurea punctata","Centaurea punctata",1,1,"False"
"Centaurea phrygia","Centaurea phrygia",1,1,"False"
"Centaurea virgata","Centaurea virgata",1,1,"False"
"Centaurea affinis var. affinis","Centaurea affinis var. affinis",1,1,"False"
"Centaurea jacea subsp. nigra","Centaurea jacea subsp. nigra",1,1,"False"
"Centaurea phrygia","Centaurea phrygia",1,1,"False"
"Centaurea stoebe","Centaurea stoebe",1,1,"False"
"Centaurea australis","Centaurea australis",1,1,"False"
"Centaurea pulchella","Centaurea pulchella",1,1,"False"
"Centaurea ruthenica","Centaurea ruthenica",1,1,"False"
"Centaurea jacea subsp. pratensis","Centaurea jacea subsp. pratensis",1,1,"False"
"Centaurea hypoleuca","Centaurea hypoleuca",1,1,"False"
"Centaurea cyanus","Centaurea cyanus",1,1,"False"
"Centaurea pseudophrygia subsp. pseudophrygia","Centaurea pseudophrygia subsp. pseudophrygia",1,1,"False"
"Centaurea lanata","Centaurea lanata",1,1,"False"
"Centaurea maculosa subsp. maculosa","Centaurea maculosa subsp. maculosa",1,1,"False"
"Centaurea maculosa subsp. micranthos","Centaurea maculosa subsp. micranthos",1,1,"False"
"Centaurea cyanus subsp. coa","Centaurea cyanus subsp. coa",1,1,"False"
"Centaurea ovina","Centaurea ovina",1,1,"False"
"Centaurea scabiosa var. scabiosa","Centaurea scabiosa var. scabiosa",1,1,"False"
"Centaurium littorale","Centaurium littorale",1,1,"False"
"Centaurium umbellatum","Centaurium umbellatum",1,1,"False"
"Centaurium littorale var. glomeratum","Centaurium littorale var. glomeratum",1,1,"False"
"Centaurium erythraea var. capitatum","Centaurium erythraea var. capitatum",1,1,"False"
"Centaurium minus","Centaurium minus",1,1,"False"
"Centaurium minus subsp. austriacum","Centaurium minus subsp. austriacum",1,1,"False"
"Centaurium erythraea var. masclansii","Centaurium erythraea var. masclansii",1,1,"False"
"Centaurium minus","Centaurium minus",1,1,"False"
"Centaurium centaurium","Centaurium centaurium",1,1,"False"
"Centaurium centaurium","Centaurium centaurium",1,1,"False"
"Centaurium erythraea","Centaurium erythraea",1,1,"False"
"Centaurium erythraea subsp. austriacum","Centaurium erythraea subsp. austriacum",1,1,"False"
"Centaurium lomae","Centaurium lomae",1,1,"False"
"Centaurium umbellatum subsp. austriacum","Centaurium umbellatum subsp. austriacum",1,1,"False"
